Age,Income,Gender,Education,Target
25.094636748693116,54539.531978585495,male,bachelor,0
29.33702270397228,38685.86224970963,female,bachelor,0
35.99651365087641,49037.92480110511,male,master,1
29.965243458838007,54931.436154552204,female,master,1
19.493365689338674,54820.35823175409,male,master,1
35.68562974806027,56328.81131352927,female,master,1
24.37696286273895,74205.6690358797,male,highschool,1
39.73592430635182,56803.014522709695,female,bachelor,1
25.80575765766197,46337.65047064027,male,master,1
50.499344050175395,64461.307524325355,male,bachelor,1
27.167467076637628,67842.05733386961,male,bachelor,1
31.779384837943244,31585.88277294511,male,highschool,0
43.135172173696695,58961.00104774787,male,master,1
22.69135683566045,60517.591134663475,male,master,1
37.27459934604129,45536.54744960012,male,bachelor,0
48.07142754282428,70635.6021996743,female,master,1
18.925167654387725,47749.1661945121,female,bachelor,0
36.84633858532304,51883.64680207313,female,bachelor,0
37.598827942484235,47403.922635741954,female,highschool,0
42.8182287177731,50233.685713722014,female,highschool,0
22.63049289121918,33555.87369657197,male,highschool,0
21.795433869157236,28399.236761085584,male,bachelor,0
40.21941565616898,73917.57594837458,male,master,1
37.96984673233186,37295.57977522508,male,highschool,0
37.504928503458764,35129.114758155396,male,master,0
38.46448209496975,17699.148295944276,female,highschool,0
28.199752784215093,40415.57378465746,female,highschool,0
37.322536971610035,30153.653098887524,female,bachelor,0
37.93072473298681,74630.22740204554,female,highschool,1
27.85648581973632,65147.25634013952,male,highschool,1
53.65774511144757,39677.74482233414,male,bachelor,0
39.73832920911788,83786.53708016463,male,master,1
23.086965027973513,64726.48230487391,female,highschool,1
41.5655360863383,45127.529247370665,male,bachelor,0
25.253183297726785,12508.914276896401,female,highschool,0
42.87084603742452,84364.13858886113,male,bachelor,1
46.58595579007404,29156.41299854606,male,master,0
26.793176816482895,25319.01879564662,female,master,0
44.63376129244322,65338.5564801446,male,bachelor,1
39.12780926936498,86596.28609508909,male,bachelor,1
43.2206015999449,70764.09227765776,female,bachelor,1
53.967929826539475,58458.636800785396,male,master,1
32.54611883997129,58921.315124979286,female,highschool,1
27.462638356425103,62801.23338170462,male,master,1
26.104855703744768,61383.92884680148,male,bachelor,1
26.841897150345616,54217.87135954064,male,bachelor,0
34.228982905858956,51563.01655927814,male,master,1
38.41151974816644,49061.103081507164,male,bachelor,0
37.766907993300194,38690.531166999855,male,master,0
43.27183249036024,45789.87384699839,male,bachelor,0
35.13001891877907,24605.647787069218,male,highschool,0
49.53534077157317,48524.90559807875,female,highschool,0
32.35343166762044,35171.133392736236,female,bachelor,0
62.20169166589619,33446.160241763435,male,master,0
41.25667347765006,52698.41226730218,male,highschool,0
26.428424435837172,70880.034295169,female,master,1
24.291075019388877,63774.7490900347,male,bachelor,1
39.824724152431855,26442.490945652346,male,master,0
32.76537214674149,35155.57795144494,female,highschool,0
42.14000494092092,64111.567819823234,male,master,1
39.73237624573545,35262.68909692536,male,master,0
34.271710873431275,46630.50275004463,female,bachelor,0
26.53206281931595,58250.78148536828,male,bachelor,1
19.851527753141355,35474.83317704547,male,bachelor,0
30.53485047932979,51580.6325921894,female,highschool,0
43.56398794323472,29989.617576226934,male,highschool,0
37.14093744130204,40979.48534073179,female,bachelor,0
22.54261221288012,54796.72901213806,male,bachelor,0
36.73180925851182,26105.09399702496,male,highschool,0
38.85317379728837,56607.121069405985,female,highschool,0
26.16142563798867,49705.433016099785,female,highschool,0
36.53725105945528,58287.34931625721,male,highschool,1
35.58208718446,53358.712010969924,female,bachelor,1
23.57029702169377,70462.10644960766,female,highschool,1
38.577873603482836,51878.36753971861,male,bachelor,1
40.60784526368234,43558.91688312121,male,master,0
45.830512431752766,51834.46254548425,male,master,1
45.53802052034903,58149.470435545816,female,highschool,1
21.22330632042909,50732.901054885566,female,master,1
25.621749600848773,50608.87536805824,female,master,1
40.1503526720866,39470.12468289867,female,master,0
40.13785950912209,40056.48623673578,male,highschool,0
40.150476863060476,28960.920923004596,female,highschool,0
73.52731490654722,76243.65114780409,male,master,1
40.70890510693167,31342.051469130725,female,bachelor,0
46.35565640180599,39606.42203306139,male,master,0
44.54001763493203,39223.89101646204,male,highschool,0
41.51391251305798,63423.86565416662,male,highschool,1
31.847307553596544,45575.75482561958,female,highschool,0
42.589692204932675,68716.131090106,male,master,1
27.27174785462428,39897.640636341974,male,bachelor,0
32.63181393259991,54184.91243335703,female,highschool,0
30.146364521708964,37469.794201103636,male,highschool,0
35.81874139386323,82177.23691660083,female,master,1
58.146585666735085,32186.02371455731,female,bachelor,0
16.32734807408252,54647.31065340541,male,master,1
41.86260190374514,59506.65321398148,male,highschool,0
18.872841288103483,56206.986461772474,female,bachelor,1
30.280681342105666,47220.68511683438,male,bachelor,0
45.889505969673664,48052.689503998605,female,highschool,0
35.64280019095463,50657.17207968664,female,bachelor,0
24.222552220706937,47794.96997557267,female,bachelor,0
27.846962907400318,64458.18675192365,male,master,1
41.79597748934676,83157.84502387026,female,highschool,1
27.696333682828634,41637.623224882496,male,highschool,0
37.16458589581975,29452.955306313834,male,highschool,0
35.45571839903814,48675.76927473118,male,highschool,0
28.48399652394183,88695.64006481477,male,highschool,1
56.439440893253256,37944.88148045404,female,bachelor,0
41.33919022318011,74586.75208166102,male,master,1
14.74857413342393,75165.51221114662,female,highschool,1
36.86454314769428,41696.176374380084,female,master,0
28.38213535231612,58534.74618777913,male,master,1
43.52433334796224,74425.94934692807,female,bachelor,1
27.074792615672994,44313.08388518769,female,highschool,0
33.85263558533101,46946.29459846457,male,bachelor,0
40.049872789804574,41274.786290770346,female,highschool,0
43.657551941701215,34778.649039607,female,bachelor,0
22.997035929442237,40260.83682400989,female,master,0
31.654987641590516,31640.895998566153,female,highschool,0
30.25054688839044,50511.25202388839,male,master,0
28.46670767426288,38450.40153412038,female,master,0
52.65454240281097,53506.788676861215,female,bachelor,0
39.049817109609556,26661.56530694559,female,highschool,0
22.391160456649548,54963.20348321686,female,master,0
44.17861947054776,62502.93442413387,male,bachelor,1
56.22156197012633,20093.96536142817,female,highschool,0
45.32465260551147,55610.848547713584,male,highschool,1
19.806300340459867,68415.03488709938,female,master,1
30.157659271337486,31855.38471963192,male,highschool,0
47.669111491866225,75088.58580256555,male,master,1
27.923305343812192,56285.285140490676,male,highschool,0
39.43819428146229,39424.82216362387,male,bachelor,0
42.74634053429337,49163.46383513441,male,master,1
25.73069528421917,58374.903687825834,female,master,1
34.404746439382,51140.080871186176,female,highschool,0
2.5873265993092716,58081.33988669554,female,highschool,0
24.756123586657104,36189.89610380951,male,master,0
32.4743184860684,52540.41236054117,female,highschool,0
22.522168180351507,28794.282546425296,male,bachelor,0
51.32411303931635,48331.60907976949,male,highschool,0
20.698586220393672,36441.38537802815,female,bachelor,0
30.59955513303016,38967.050861153504,female,bachelor,0
36.30740577286091,68541.39762815656,male,bachelor,1
49.412732890661154,66369.65180891403,male,bachelor,1
20.641378488205607,59137.071813607654,female,bachelor,1
46.63163752154959,33615.308529911315,female,highschool,0
35.10233061019587,45253.87325457797,female,bachelor,0
25.18491348952049,68196.46549968775,female,highschool,1
39.62103474263271,52125.753704598574,male,bachelor,1
36.9905969557347,84789.94309972541,female,master,1
28.997831228412053,55899.76759091558,female,bachelor,1
35.69802084990019,52880.73674735047,female,master,1
31.1468640313824,45363.25303696248,male,bachelor,0
36.13517345251248,52003.11357173423,male,bachelor,1
41.62130674521047,47712.952454291844,male,bachelor,0
50.86016816145352,60621.630150328856,male,master,1
22.62184501173151,64350.53475191876,female,master,1
56.330333746562665,38210.158092380756,male,bachelor,0
15.479122004774982,30031.50569663333,female,highschool,0
33.482149049644164,22456.919403450553,female,bachelor,0
40.883172064845766,57619.86990368816,female,master,1
37.809918677350325,33449.50090739189,female,bachelor,0
28.773004801794063,17706.64110571276,male,master,0
32.918777496427246,55828.67906796446,male,master,1
30.069990653411672,87394.99276149186,male,master,1
29.106352430557884,49908.9363269016,female,bachelor,0
43.496020970210246,62577.36161677463,female,master,1
38.57015485965047,51227.440378213476,female,master,0
28.07090404739346,48516.65520213286,female,bachelor,0
43.995998754332504,63786.14724481653,female,master,1
38.072995208766095,45645.88183717023,male,bachelor,0
43.1286211883896,54010.88471107854,female,master,1
41.29628841923612,54825.467092940205,male,highschool,1
26.710049890779278,39978.64319535427,female,highschool,0
29.398189598030307,64880.635243047844,female,master,1
42.472936051232615,47375.60364956887,male,highschool,0
41.10370265433465,38663.82260760733,male,bachelor,0
34.79098406035852,58047.64765355605,female,highschool,0
36.17327383308782,36522.98027313444,female,master,0
47.77664895788425,50422.717360536924,female,master,0
29.084286111641703,49863.21505033695,female,bachelor,0
40.470973811700375,66288.43348747367,male,master,1
32.97807347566106,57120.47349319929,female,bachelor,0
32.8231879677278,49624.595618822845,male,highschool,0
45.9877685198719,62266.494488004304,female,highschool,1
43.2541634898803,70853.1132352597,male,bachelor,1
43.135096360006386,58367.154595277934,male,bachelor,1
48.05478807154329,50155.28929765071,female,master,1
35.21003841632759,30322.456514747606,male,highschool,0
41.81952971294964,34023.29505386941,female,bachelor,0
31.89733243406544,45421.629434679984,male,highschool,0
38.24166352488442,40857.31696761075,female,bachelor,0
33.698569456323156,47195.43045521831,male,highschool,0
35.96995964992718,50849.74887345661,female,master,0
40.95157025436914,57945.391315350964,female,highschool,1
26.817793167665275,48942.518329113635,male,highschool,0
55.92387275685461,57297.52465739303,male,highschool,1
24.93982618500298,50967.1162221518,male,highschool,0
22.85811387212268,20368.00150469193,male,highschool,0
46.581108735000676,35909.96909271869,female,master,0
42.91662693962936,47838.686664175766,male,bachelor,0
41.24119817052155,31854.578857383385,female,highschool,0
41.2834550926428,58998.93094994307,male,master,1
34.87753227153085,72961.26248515546,female,highschool,1
26.027456285141685,68281.42777545974,female,highschool,1
35.75804558193726,46798.35693604688,female,bachelor,0
28.228382884878883,72360.89205274929,female,highschool,1
44.75119733417751,52230.01185803167,male,master,1
33.52942618497861,44943.71043322941,male,master,0
26.745028032074885,40798.960046885906,female,bachelor,0
31.786141583470066,45462.95470267808,male,highschool,0
39.12931454275624,44177.34772188157,male,master,0
29.36275447196025,52556.243335632316,female,highschool,0
26.777796044335687,52408.60971574797,male,highschool,0
37.436872114919126,50045.69030230122,male,highschool,0
37.44966571108723,56554.072546195246,male,bachelor,1
29.9305682462887,67859.69412179512,female,highschool,1
30.28961694381677,64243.312031619855,male,master,1
37.32049937357636,27726.53047325145,female,highschool,0
20.519156585026757,11691.182976470678,male,master,0
20.925362256234447,64014.79866858911,male,highschool,1
27.81555778747564,29496.819523768685,male,master,0
32.86552848288153,46628.518971609745,female,master,0
38.10907565598005,32448.304609109608,female,highschool,0
49.753562169495524,22970.293436299704,male,highschool,0
43.576596232020194,58121.94092307182,female,master,1
33.40061470036573,61387.327404539705,male,bachelor,1
34.80983792097311,41352.34398909921,female,highschool,0
24.97470635362191,11134.365617826348,female,bachelor,0
34.8148686400761,41806.33327621276,male,highschool,0
32.11341361079862,55877.060081038195,male,highschool,0
38.227185603380896,27816.32646838807,male,highschool,0
26.72769056447677,52750.39879668733,male,highschool,1
40.193465142411725,49770.35226240507,female,bachelor,0
50.32738913002578,58689.37249401632,female,highschool,1
33.91239851543143,51793.705526212296,female,master,0
39.01711722098941,35403.96588677667,male,master,0
41.90143991711113,67948.57252496737,male,bachelor,1
30.987795281141636,47622.05640459545,female,highschool,0
37.24092481810417,49590.43190735102,male,master,0
35.12592400781795,36000.98061390206,female,bachelor,0
35.97676098548832,43350.766232127346,female,highschool,0
27.269902161445337,36727.95928959649,female,master,0
35.245101742589426,47405.809101148654,female,master,0
39.979982912454496,75675.62720213515,female,bachelor,1
49.51143607795042,29421.482856029656,male,highschool,0
44.59270826085207,25796.579031848883,male,highschool,0
56.531824575115564,72067.55491240413,male,master,1
27.326524371119504,46860.14484272201,female,master,0
43.723206367206785,39963.908920101254,female,master,0
36.83342005738352,65598.57031094114,female,highschool,0
56.89802933217672,40915.766903947035,female,bachelor,0
26.917017146448487,77390.14570320403,male,bachelor,1
26.60278157819224,60168.88807008904,male,highschool,1
29.00607354555978,42681.32887781446,female,bachelor,0
13.76104275690193,82359.62319898256,female,master,1
29.74244978319239,40914.27615494993,female,bachelor,0
27.40867338446302,61131.430580139604,male,bachelor,1
36.50393786476208,54489.38870609738,male,bachelor,0
38.41755975777159,69526.11934098197,male,master,1
53.761708392158866,73422.66795090279,female,highschool,1
44.5042383818605,50480.0622359865,female,master,1
29.23096344337597,38698.73194480725,male,highschool,0
26.01585328651642,56899.582144086744,female,highschool,0
39.919191715065054,39834.26945371841,male,highschool,0
21.797667929793576,80200.80871289935,female,bachelor,1
53.31458765854354,52048.02996624106,male,bachelor,1
46.79440120721287,44520.17673031837,female,highschool,0
30.308243478952953,52770.204587973625,male,highschool,0
17.868654709091224,29793.10565705455,male,bachelor,0
48.538723741654124,35425.789422340225,male,master,0
33.85460154747382,68006.20861916638,male,highschool,1
47.378163119734616,40146.58581542906,male,master,0
19.05572341205633,34296.3352597709,male,bachelor,0
29.006249770462272,58049.79128790929,female,highschool,0
35.05243699718183,67785.56231994496,female,master,1
35.46980593764742,60784.299659976,female,master,1
30.499345285207564,64940.715287087245,male,master,1
41.228499323474985,38648.073671458085,male,bachelor,0
24.323795706174057,28672.839998872343,female,bachelor,0
33.576205149787064,72520.0047793323,male,master,1
36.20295631711899,45159.802417367966,male,master,0
40.14438834058749,46237.50475317429,male,bachelor,1
42.1161487808889,69922.91212773586,male,master,1
23.753579081621307,58343.4501410099,male,master,1
19.658858292643778,56838.31658122411,female,bachelor,1
47.77676821898509,82475.03517351625,female,master,1
38.323140119795916,40347.22654429785,female,master,0
27.515134634434464,63917.60192121856,female,master,1
50.51151975522523,50855.19687345627,female,bachelor,1
36.156746342928585,54028.88418294885,male,master,1
46.792971840638266,72927.02639618798,male,bachelor,1
35.67518481410109,57617.53634434436,male,bachelor,1
55.60747924881987,58074.441185744494,male,highschool,1
52.55340842443204,66087.61005964704,female,highschool,1
32.51035851520926,44525.70905685672,female,master,0
44.71570950954356,37411.85498991491,female,bachelor,0
41.45375949585147,34327.862089684495,male,highschool,0
48.68631557532349,20504.65115935997,female,master,0
25.350765394198955,80843.10694910484,male,highschool,1
41.86051459998439,33451.87451417475,female,highschool,0
45.58424486849588,46681.19564621342,female,bachelor,0
17.412605135768857,45847.80050166619,male,bachelor,0
23.16741487334225,54611.10046713651,male,highschool,0
14.607678222398995,62236.05818808945,female,highschool,1
32.305931655554424,62907.10232539618,female,bachelor,1
42.17542255795962,41253.83842146592,male,master,0
50.02357052096028,47493.174293203825,female,bachelor,0
35.74094780419775,54238.69925732449,female,highschool,0
51.286155455712915,46269.633107246795,male,master,0
21.198985417851084,74110.18364029989,female,highschool,1
17.966175606448452,57364.62427457377,male,master,1
34.44452301103381,61023.16679074726,female,highschool,1
38.840654489393074,59943.21903001119,male,master,1
34.67305251905907,67602.10786227987,female,master,1
14.325578999601234,52715.3233805556,male,highschool,0
34.10879960487212,30547.5207806623,female,master,0
21.95530499495147,55995.31927628962,male,bachelor,0
41.69672548830039,40229.64659312257,female,highschool,0
38.66598246096848,42070.74977375365,female,bachelor,0
25.60120213672645,58795.4602813264,female,highschool,1
29.861330826633065,68574.24607150453,female,master,1
24.407864781110483,50319.073651040926,female,master,0
34.37320902726828,54632.49518898446,female,master,1
44.551423205012384,75533.22416952858,female,highschool,1
25.142739536644562,53611.297692328524,female,bachelor,0
40.040465155178445,89025.24671270592,female,bachelor,1
29.69742381627559,58482.64468447316,male,highschool,1
27.071271677376558,23588.558612662735,male,highschool,0
33.929696400454425,61300.12431656799,female,bachelor,1
24.647576775806257,55717.37577324166,male,bachelor,0
29.463506946528177,69346.29131124119,female,bachelor,1
23.021221074111516,60097.72026904937,female,bachelor,1
54.64725132916389,47923.16024024339,male,highschool,0
35.35263551971729,31635.526455659514,female,highschool,0
28.002744920074143,46864.65114070962,female,master,0
37.13979910734222,37242.1931868605,male,bachelor,0
33.8767195030917,41292.14825292916,male,master,0
32.79030400466777,58828.67606630914,female,highschool,1
41.14166700043425,75048.56756527109,male,highschool,1
42.57507710047305,55920.07294734471,male,master,1
29.694988523894725,32061.754069472234,female,bachelor,0
29.2418175935532,56669.040023302114,male,bachelor,1
32.24948302848356,67949.47229968477,male,bachelor,1
11.98078835264415,40853.25643520927,female,bachelor,0
19.84808937801448,47989.742499906235,male,master,0
48.66874267444525,50220.32292093796,male,master,0
51.449677135012834,38226.5253037664,female,highschool,0
32.50963960443622,59724.20650765789,female,bachelor,1
40.765569630557664,48185.77777088327,female,bachelor,0
38.112501545435364,56292.98665860542,male,bachelor,0
65.78880808455239,36687.6173329685,female,master,0
46.195749114345766,43438.125495148844,female,bachelor,1
33.72082408519233,60835.72036741657,male,master,1
25.444595593995743,44407.502718623495,female,bachelor,0
18.935536797424277,75904.45776850107,female,bachelor,1
37.03463635867223,44005.45721578097,female,highschool,0
27.436492547156966,53370.27088627829,female,bachelor,0
20.77746290402326,63988.86247809635,male,bachelor,1
28.534271157574736,28724.514006004523,female,highschool,0
24.18451996385605,23587.86782028836,female,master,0
51.871416350725646,27115.15528144858,male,master,0
43.816397569494505,68938.76155140773,female,bachelor,1
34.92027358683383,41722.127811613296,male,master,0
49.79944138890026,88372.98928502378,male,bachelor,1
35.77368307647618,41536.286020139174,male,highschool,0
26.387157986717362,52768.269547955555,female,highschool,0
50.23124077269657,73131.64928851814,male,bachelor,1
40.38910043684659,80091.39332238684,male,highschool,1
24.627538456735437,80922.55364954597,male,highschool,1
33.09661321916392,68125.49345889714,female,bachelor,1
26.24381746615243,65360.93788717194,female,bachelor,1
21.17200269035664,58887.90423801775,female,highschool,0
44.26177547531641,61675.41614249957,female,master,1
54.094166404701305,41732.214255072,female,master,0
21.01432426180859,37727.016748665395,female,bachelor,0
40.62969236690571,49949.38313883572,female,bachelor,0
28.49357430878173,47447.23066212607,male,master,0
30.12874616235304,43201.579260090875,male,highschool,0
29.07606075761131,60445.81171185073,male,master,1
26.36009230320184,64329.57812855766,male,master,1
35.48521627944827,51326.10329437771,female,master,0
26.69049883588962,72162.95121582893,male,master,1
37.704568257798385,32874.66328799742,male,bachelor,0
34.49761890550863,47095.10811080423,male,bachelor,0
32.6105195313359,39247.66519095792,male,highschool,0
25.924363379584022,22001.9507439041,female,highschool,0
29.232286694316674,48759.78971235951,female,highschool,0
42.55391225825756,48173.78737425074,female,highschool,1
40.009171876243805,72701.74614863197,male,master,1
25.22444755201449,59462.17526832166,female,bachelor,1
35.99332305429226,34637.19763506192,male,bachelor,0
42.51387123371789,77811.38849501283,female,highschool,1
18.305947188786284,68315.5054328803,female,highschool,1
40.43360192379935,58731.465552029236,female,master,1
28.373762410541534,46602.738517252525,female,master,0
40.70598668593159,35608.4114491478,female,highschool,0
27.36740843457483,44416.8983589342,male,bachelor,0
16.95117899335481,66331.22929556279,female,bachelor,1
18.724575621168373,78268.79458901913,male,bachelor,1
35.48084946661382,73148.65292408284,male,highschool,1
37.59722501721482,42667.258673205884,male,bachelor,0
25.956833748955916,33205.73850066483,male,master,0
41.38592458777374,52113.29370366806,male,master,1
18.3847993773104,23473.409516557225,female,highschool,0
34.33920201352684,54847.515712771725,female,master,1
22.889838002375434,47785.96120551997,female,highschool,0
28.48163892197841,43009.452471976365,female,bachelor,0
35.47398671316414,26079.453990998067,male,bachelor,0
26.395866347160478,57704.00159854575,female,bachelor,1
31.154444557701748,42009.487405071326,female,master,0
45.0629280921444,32451.24746434568,male,highschool,0
29.231081304768512,6916.066800775261,male,bachelor,0
43.35692112065142,49587.27642424046,female,highschool,0
23.70293145342382,76583.77395004616,female,bachelor,1
40.298041779152825,74918.88821821805,male,master,1
49.415686206579004,43143.55615120592,female,master,0
10.283554998727105,40966.81909457329,female,highschool,0
27.031047445295233,57031.613841125356,female,master,0
40.7707212718054,35024.21841217563,female,master,0
32.96954613957007,54526.87849729199,male,highschool,0
38.71145873371309,61491.204175770356,male,bachelor,0
28.960148132841795,68403.99835826461,male,master,1
35.865897874729,48497.68885280071,female,highschool,0
33.44322764607921,46944.893747345515,female,master,0
46.67782061659807,36830.261198651584,female,master,0
37.54420843301213,37596.7946894021,female,master,0
38.37602662075202,46602.8166214771,female,master,0
30.881230338775325,55510.48260224267,male,highschool,0
30.123937759275066,63703.76939349874,female,highschool,1
30.67441812180379,37952.31573979482,female,highschool,0
38.944521423782966,72390.32853439283,male,master,1
30.79015519179737,45933.14598436147,female,master,0
37.89774856896413,49679.490584773455,male,master,0
55.75400798645439,38791.82481278265,male,highschool,0
43.711247034316926,13636.396095905875,male,master,0
31.73976467832159,63260.68094541575,male,bachelor,1
47.012139221639444,61052.6584563865,male,master,1
30.919246269784487,45780.0866432268,female,bachelor,0
14.618754648221461,51004.86075837308,male,master,0
24.91913689082596,57739.08826556149,male,highschool,1
16.292080789741444,26561.81214670186,female,master,0
31.484865159586914,42064.209839805575,female,bachelor,0
35.184183791895514,61913.970194327405,male,bachelor,1
51.76437312275283,31185.658652461258,female,master,0
38.269273737641626,54403.368982499436,female,bachelor,0
32.80899471191136,29651.272930648924,male,bachelor,0
43.294055811834895,56996.449736502895,male,highschool,1
12.88864690992115,49465.37776553775,female,master,0
37.356145581085656,25773.022761417356,male,master,0
42.708651938869664,67471.09031685758,male,master,1
20.214137542201584,38981.12634802926,female,bachelor,0
46.43754043206929,37846.213444784284,male,master,0
38.38496407494414,53008.53795846414,male,master,1
30.847120860991986,67229.56024143074,male,highschool,1
41.32781866106285,34762.67271532405,male,highschool,0
57.70692857804396,50925.197747719576,male,highschool,0
36.81866255058495,56432.24750495859,female,bachelor,0
37.48220586300336,60396.584108947165,female,master,1
30.40639100459756,52646.62332915838,male,highschool,0
26.501556305352082,44494.58241375016,female,highschool,0
43.303358165442454,37586.146690269205,male,highschool,0
26.439161740911327,51292.158245695624,male,master,0
35.715662372193925,33917.9148202159,male,master,0
